tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;wind;label
1468;170685;1;9.5000000000000000;-19.0000000000000000;2011-08-28 00:00:00;94.40;0.00;0.00;20;STOP
1468;170686;1;9.4000000000000000;-20.3000000000000000;2011-08-28 06:00:00;0.00;6.62;143024.51;20;STOP
1468;170687;1;9.3000000000000000;-21.6000000000000000;2011-08-28 12:00:00;4.40;6.62;143065.59;25;STOP
1468;170688;1;9.3000000000000000;-22.9000000000000000;2011-08-28 18:00:00;0.00;6.60;142653.27;25;STOP
1468;170689;1;9.3000000000000000;-24.2000000000000000;2011-08-29 00:00:00;8.13;6.60;142653.27;25;STOP
1468;170690;1;9.5000000000000000;-25.6000000000000000;2011-08-29 06:00:00;7.82;7.18;155184.13;25;STOP
1468;170691;1;9.9000000000000000;-27.0000000000000000;2011-08-29 12:00:00;14.31;7.40;159763.05;30;STOP
1468;170692;1;10.6000000000000000;-28.2000000000000000;2011-08-29 18:00:00;14.31;7.07;152640.44;30;STOP
1468;170693;1;11.0000000000000000;-29.6000000000000000;2011-08-30 00:00:00;2.49;7.37;159252.30;35;STOP
1468;170694;1;11.5000000000000000;-31.1000000000000000;2011-08-30 06:00:00;2.91;8.00;172776.46;40;STOP
1468;170695;1;12.0000000000000000;-32.9000000000000000;2011-08-30 12:00:00;3.92;9.43;203690.30;45;STOP
1468;170696;1;12.6000000000000000;-34.6000000000000000;2011-08-30 18:00:00;3.92;9.09;196371.88;50;STOP
1468;170697;1;13.1000000000000000;-36.4000000000000000;2011-08-31 00:00:00;0.00;9.39;202902.85;50;STOP
1468;170698;1;13.6000000000000000;-38.2000000000000000;2011-08-31 06:00:00;3.00;9.38;202522.12;55;STOP
1468;170699;1;14.0000000000000000;-40.0000000000000000;2011-08-31 12:00:00;0.00;9.23;199396.44;55;STOP
1468;170700;1;14.4000000000000000;-41.8000000000000000;2011-08-31 18:00:00;0.71;9.22;199066.90;60;STOP
1468;170701;2;14.8000000000000000;-43.5000000000000000;2011-09-01 00:00:00;3.23;8.72;188256.21;65;MOVE
1468;170702;2;15.1000000000000000;-45.2000000000000000;2011-09-01 06:00:00;3.30;8.60;185653.75;65;MOVE
1468;170703;2;15.3000000000000000;-46.9000000000000000;2011-09-01 12:00:00;7.33;8.51;183768.43;65;MOVE
1468;170704;2;15.7000000000000000;-48.5000000000000000;2011-09-01 18:00:00;4.40;8.20;177116.14;65;MOVE
1468;170705;2;16.2000000000000000;-50.0000000000000000;2011-09-02 00:00:00;8.13;7.86;169734.16;65;MOVE
1468;170706;2;16.8000000000000000;-51.2000000000000000;2011-09-02 06:00:00;7.13;6.68;144289.02;65;MOVE
1468;170707;2;17.4000000000000000;-52.1000000000000000;2011-09-02 12:00:00;0.00;5.40;116619.98;65;MOVE
1468;170708;2;18.0000000000000000;-53.0000000000000000;2011-09-02 18:00:00;9.73;5.39;116363.06;65;MOVE
1468;170709;2;18.4000000000000000;-53.9000000000000000;2011-09-03 00:00:00;2.60;4.86;104958.62;65;MOVE
1468;170710;2;18.8000000000000000;-54.7000000000000000;2011-09-03 06:00:00;14.04;4.41;95322.37;65;MOVE
1468;170711;2;19.4000000000000000;-55.4000000000000000;2011-09-03 12:00:00;8.60;4.60;99302.05;65;MOVE
1468;170712;2;19.9000000000000000;-56.2000000000000000;2011-09-03 18:00:00;2.95;4.65;100545.23;65;MOVE
1468;170713;2;20.4000000000000000;-57.1000000000000000;2011-09-04 00:00:00;12.13;5.05;109167.86;70;MOVE
1468;170714;2;21.1000000000000000;-57.9000000000000000;2011-09-04 06:00:00;7.50;5.27;113922.16;75;MOVE
1468;170715;2;21.7000000000000000;-58.8000000000000000;2011-09-04 12:00:00;0.00;5.31;114598.19;85;MOVE
1468;170716;2;22.3000000000000000;-59.7000000000000000;2011-09-04 18:00:00;4.18;5.29;114283.35;90;MOVE
1468;170717;2;23.0000000000000000;-60.6000000000000000;2011-09-05 00:00:00;6.91;5.59;120781.43;90;MOVE
1468;170718;2;23.6000000000000000;-61.6000000000000000;2011-09-05 06:00:00;0.00;5.65;121986.89;95;MOVE
1468;170719;2;24.2000000000000000;-62.6000000000000000;2011-09-05 12:00:00;5.91;5.63;121596.86;100;MOVE
