tid;gid;sid;latitude;longitude;time;direction_inference;speed_inference_m_s;distance_inference_m;wind;label
1447;170141;2;27.5000000000000000;-64.6000000000000000;2010-09-19 00:00:00;0.00;5.39;116385.35;80;MOVE
1447;170142;2;28.4000000000000000;-65.2000000000000000;2010-09-19 06:00:00;15.26;5.38;116139.03;75;MOVE
1447;170143;2;29.6000000000000000;-65.6000000000000000;2010-09-19 12:00:00;4.40;6.43;138988.54;75;MOVE
1447;170144;2;30.8000000000000000;-65.9000000000000000;2010-09-19 18:00:00;24.34;6.32;136512.88;70;MOVE
1447;170145;2;31.9000000000000000;-65.7000000000000000;2010-09-20 00:00:00;10.73;5.73;123780.04;65;MOVE
1447;170146;2;33.2000000000000000;-65.2000000000000000;2010-09-20 06:00:00;6.72;7.04;151959.66;65;MOVE
1447;170147;2;35.1000000000000000;-64.2000000000000000;2010-09-20 12:00:00;9.55;10.67;230437.06;65;MOVE
1447;170148;2;37.2000000000000000;-62.6000000000000000;2010-09-20 18:00:00;13.41;12.69;274149.92;65;MOVE
1447;170149;2;39.0000000000000000;-60.4000000000000000;2010-09-21 00:00:00;2.96;12.86;277684.91;65;MOVE
1447;170150;2;41.5000000000000000;-57.0000000000000000;2010-09-21 06:00:00;15.44;18.55;400607.16;65;MOVE
1447;170151;2;44.8000000000000000;-54.4000000000000000;2010-09-21 12:00:00;6.37;19.59;423187.10;65;MOVE
1447;170152;2;48.5000000000000000;-52.1000000000000000;2010-09-21 18:00:00;3.79;20.71;447257.77;75;MOVE
1447;170153;2;51.5000000000000000;-50.5000000000000000;2010-09-22 00:00:00;1.51;16.32;352619.76;75;MOVE
1447;170154;2;53.5000000000000000;-49.5000000000000000;2010-09-22 06:00:00;23.70;10.76;232457.38;70;MOVE
1447;170155;2;55.5000000000000000;-49.4000000000000000;2010-09-22 12:00:00;24.66;10.30;222483.51;70;MOVE
1447;170156;2;57.0000000000000000;-50.0000000000000000;2010-09-22 18:00:00;11.89;7.91;170859.51;65;MOVE
1447;170157;3;58.5000000000000000;-51.0000000000000000;2010-09-23 00:00:00;0.00;8.20;177027.09;60;STOP
1448;170162;1;12.9000000000000000;-20.5000000000000000;2010-09-12 06:00:00;82.87;0.00;0.00;30;STOP
1448;170163;1;13.0000000000000000;-21.3000000000000000;2010-09-12 12:00:00;0.00;4.05;87403.58;30;STOP
1448;170164;1;13.1000000000000000;-22.1000000000000000;2010-09-12 18:00:00;14.68;4.04;87368.94;35;STOP
1448;170165;1;13.5000000000000000;-23.1000000000000000;2010-09-13 00:00:00;2.64;5.42;116996.48;40;STOP
1448;170166;1;14.0000000000000000;-24.2000000000000000;2010-09-13 06:00:00;1.82;6.07;131173.78;40;STOP
1448;170167;1;14.5000000000000000;-25.4000000000000000;2010-09-13 12:00:00;1.82;6.52;140771.86;40;STOP
1448;170168;1;15.0000000000000000;-26.5000000000000000;2010-09-13 18:00:00;7.74;6.05;130698.00;45;STOP
1448;170169;1;15.3000000000000000;-27.5000000000000000;2010-09-14 00:00:00;1.74;5.20;112394.56;45;STOP
1448;170170;1;15.6000000000000000;-28.4000000000000000;2010-09-14 06:00:00;2.12;4.73;102064.17;60;STOP
1448;170171;2;15.9000000000000000;-29.2000000000000000;2010-09-14 12:00:00;4.61;4.25;91885.13;70;MOVE
1448;170172;2;16.1000000000000000;-29.9000000000000000;2010-09-14 18:00:00;7.25;3.61;78056.21;80;MOVE
1448;170173;2;16.4000000000000000;-30.6000000000000000;2010-09-15 00:00:00;8.81;3.79;81834.42;90;MOVE
1448;170174;2;16.9000000000000000;-31.4000000000000000;2010-09-15 06:00:00;12.99;4.71;101757.20;110;MOVE
1448;170175;2;17.7000000000000000;-32.2000000000000000;2010-09-15 12:00:00;8.97;5.69;122989.36;120;MOVE
1448;170176;2;18.8000000000000000;-33.0000000000000000;2010-09-15 18:00:00;8.97;6.88;148652.68;115;MOVE
1448;170177;2;19.9000000000000000;-34.1000000000000000;2010-09-16 00:00:00;14.53;7.79;168162.30;105;MOVE
1448;170178;2;20.9000000000000000;-35.8000000000000000;2010-09-16 06:00:00;5.12;9.68;209174.89;100;MOVE
1448;170179;2;21.8000000000000000;-37.7000000000000000;2010-09-16 12:00:00;3.98;10.22;220754.53;90;MOVE
1448;170180;2;22.7000000000000000;-40.0000000000000000;2010-09-16 18:00:00;10.06;11.90;256985.89;80;MOVE
1448;170181;2;23.1000000000000000;-42.0000000000000000;2010-09-17 00:00:00;0.00;9.71;209632.87;75;MOVE
1448;170182;2;23.5000000000000000;-44.0000000000000000;2010-09-17 06:00:00;1.22;9.68;209037.59;75;MOVE
1448;170183;2;23.9000000000000000;-45.8000000000000000;2010-09-17 12:00:00;11.10;8.73;188588.88;70;MOVE
1448;170184;2;24.6000000000000000;-47.4000000000000000;2010-09-17 18:00:00;13.94;8.33;179919.02;65;MOVE
1448;170185;3;25.6000000000000000;-48.7000000000000000;2010-09-18 00:00:00;12.20;7.95;171752.93;60;STOP
1448;170186;3;26.9000000000000000;-49.8000000000000000;2010-09-18 06:00:00;7.50;8.40;181463.26;55;STOP
1448;170187;3;28.3000000000000000;-50.7000000000000000;2010-09-18 12:00:00;7.72;8.29;179161.17;50;STOP
1448;170188;3;29.8000000000000000;-51.4000000000000000;2010-09-18 18:00:00;10.98;8.34;180136.64;50;STOP
1448;170189;3;31.4000000000000000;-51.8000000000000000;2010-09-19 00:00:00;5.91;8.43;181983.82;55;STOP
1448;170190;3;32.8000000000000000;-52.0000000000000000;2010-09-19 06:00:00;36.74;7.26;156808.56;50;STOP
1448;170191;3;33.9000000000000000;-51.4000000000000000;2010-09-19 12:00:00;31.13;6.22;134411.61;45;STOP
1448;170192;3;34.6000000000000000;-50.2000000000000000;2010-09-19 18:00:00;13.56;6.25;134992.67;45;STOP
1448;170193;3;34.9000000000000000;-49.2000000000000000;2010-09-20 00:00:00;16.70;4.50;97261.84;45;STOP
1448;170194;3;34.9000000000000000;-48.0000000000000000;2010-09-20 06:00:00;10.30;5.07;109435.42;40;STOP
1448;170195;3;34.7000000000000000;-46.9000000000000000;2010-09-20 12:00:00;3.96;4.76;102870.39;40;STOP
1448;170196;3;34.6000000000000000;-46.0000000000000000;2010-09-20 18:00:00;6.19;3.85;83073.35;40;STOP
1448;170197;3;34.4000000000000000;-45.1000000000000000;2010-09-21 00:00:00;12.53;3.95;85420.15;40;STOP
1448;170198;3;34.4000000000000000;-44.1000000000000000;2010-09-21 06:00:00;5.19;4.25;91748.06;35;STOP
1448;170199;3;34.5000000000000000;-43.0000000000000000;2010-09-21 12:00:00;5.19;4.70;101473.49;35;STOP
1448;170200;3;34.5000000000000000;-41.9000000000000000;2010-09-21 18:00:00;11.31;4.67;100802.02;30;STOP
1448;170201;3;34.3000000000000000;-40.9000000000000000;2010-09-22 00:00:00;10.49;4.37;94404.76;30;STOP
1448;170202;3;33.9000000000000000;-39.9000000000000000;2010-09-22 06:00:00;6.55;4.73;102255.32;30;STOP
1448;170203;3;33.6000000000000000;-38.8000000000000000;2010-09-22 12:00:00;11.31;4.96;107031.17;30;STOP
1448;170204;3;33.2000000000000000;-38.0000000000000000;2010-09-22 18:00:00;18.43;4.01;86564.74;30;STOP
1448;170205;3;33.0000000000000000;-37.8000000000000000;2010-09-23 00:00:00;26.57;1.34;29011.19;30;STOP
1448;170206;3;32.7000000000000000;-37.7000000000000000;2010-09-23 06:00:00;36.87;1.60;34641.73;30;STOP
1448;170207;3;32.4000000000000000;-37.8000000000000000;2010-09-23 12:00:00;45.00;1.60;34650.23;30;STOP
1448;170208;3;32.0000000000000000;-38.6000000000000000;2010-09-23 18:00:00;6.91;4.05;87432.12;30;STOP
1448;170209;3;31.5000000000000000;-40.0000000000000000;2010-09-24 00:00:00;9.03;6.65;143576.51;30;STOP
1448;170210;3;31.2000000000000000;-41.6000000000000000;2010-09-24 06:00:00;0.69;7.20;155554.89;30;STOP
1448;170211;3;30.9000000000000000;-43.1000000000000000;2010-09-24 12:00:00;2.73;6.79;146734.68;30;STOP
1448;170212;3;30.6000000000000000;-44.3000000000000000;2010-09-24 18:00:00;0.00;5.53;119426.62;30;STOP
1449;170216;1;16.3000000000000000;-78.5000000000000000;2010-09-13 18:00:00;77.01;0.00;0.00;25;STOP
1449;170217;1;16.6000000000000000;-79.8000000000000000;2010-09-14 00:00:00;4.11;6.60;142592.87;25;STOP
1449;170218;1;17.0000000000000000;-81.1000000000000000;2010-09-14 06:00:00;9.46;6.73;145355.41;25;STOP
1449;170219;1;17.6000000000000000;-82.3000000000000000;2010-09-14 12:00:00;5.53;6.66;143808.98;30;STOP
1449;170220;1;18.1000000000000000;-83.6000000000000000;2010-09-14 18:00:00;12.91;6.87;148402.19;35;STOP
1449;170221;1;18.3000000000000000;-85.0000000000000000;2010-09-15 00:00:00;8.13;6.92;149547.25;40;STOP
1449;170222;1;18.3000000000000000;-86.2000000000000000;2010-09-15 06:00:00;8.13;5.87;126685.33;55;STOP
1449;170223;1;18.5000000000000000;-87.6000000000000000;2010-09-15 12:00:00;5.91;6.92;149378.52;55;STOP
1449;170224;1;18.8000000000000000;-88.8000000000000000;2010-09-15 18:00:00;3.07;6.05;130753.70;45;STOP
1449;170225;1;19.2000000000000000;-90.1000000000000000;2010-09-16 00:00:00;5.79;6.65;143732.25;40;STOP
1449;170226;1;19.4000000000000000;-91.1000000000000000;2010-09-16 06:00:00;1.01;4.97;107276.11;45;STOP
1449;170227;1;19.6000000000000000;-92.2000000000000000;2010-09-16 12:00:00;10.30;5.44;117423.53;55;STOP
1449;170228;2;19.6000000000000000;-93.3000000000000000;2010-09-16 18:00:00;7.13;5.33;115227.01;70;MOVE
1449;170229;2;19.7000000000000000;-94.1000000000000000;2010-09-17 00:00:00;7.13;3.91;84510.17;85;MOVE
1449;170230;2;19.7000000000000000;-94.9000000000000000;2010-09-17 06:00:00;8.13;3.88;83749.32;95;MOVE
1449;170231;2;19.6000000000000000;-95.6000000000000000;2010-09-17 12:00:00;18.43;3.43;74142.10;110;MOVE
1449;170232;2;19.2000000000000000;-96.4000000000000000;2010-09-17 18:00:00;8.97;4.40;94964.89;90;MOVE
1449;170233;3;18.7000000000000000;-97.1000000000000000;2010-09-18 00:00:00;17.10;4.27;92253.01;60;STOP
1449;170234;3;18.6000000000000000;-97.4000000000000000;2010-09-18 06:00:00;0.00;1.55;33505.72;25;STOP
1450;170237;1;15.2000000000000000;-32.0000000000000000;2010-09-20 00:00:00;18.43;0.00;0.00;25;STOP
1450;170238;1;15.5000000000000000;-32.1000000000000000;2010-09-20 06:00:00;18.43;1.62;35039.50;25;STOP
1450;170239;1;15.9000000000000000;-32.1000000000000000;2010-09-20 12:00:00;14.04;2.06;44477.97;25;STOP
1450;170240;1;16.3000000000000000;-32.0000000000000000;2010-09-20 18:00:00;2.73;2.12;45743.02;30;STOP
1450;170241;1;16.8000000000000000;-31.9000000000000000;2010-09-21 00:00:00;0.00;2.62;56609.96;35;STOP
1450;170242;1;17.3000000000000000;-31.8000000000000000;2010-09-21 06:00:00;2.73;2.62;56604.69;40;STOP
1450;170243;1;17.7000000000000000;-31.7000000000000000;2010-09-21 12:00:00;49.40;2.12;45724.74;40;STOP
1450;170244;1;17.8000000000000000;-31.5000000000000000;2010-09-21 18:00:00;71.57;1.11;23921.72;40;STOP
1450;170245;1;17.6000000000000000;-31.3000000000000000;2010-09-22 00:00:00;8.13;1.42;30715.27;35;STOP
1450;170246;1;17.3000000000000000;-30.9000000000000000;2010-09-22 06:00:00;36.87;2.50;53973.85;35;STOP
1450;170247;1;17.3000000000000000;-30.4000000000000000;2010-09-22 12:00:00;14.04;2.46;53082.26;35;STOP
1450;170248;1;17.4000000000000000;-30.0000000000000000;2010-09-22 18:00:00;4.40;2.03;43886.29;30;STOP
1450;170249;1;17.5000000000000000;-29.7000000000000000;2010-09-23 00:00:00;18.43;1.56;33710.00;30;STOP
1450;170250;1;17.5000000000000000;-29.3000000000000000;2010-09-23 06:00:00;0.00;1.96;42419.39;30;STOP
1450;170251;1;17.5000000000000000;-28.8000000000000000;2010-09-23 12:00:00;11.31;2.45;53024.23;35;STOP
1450;170252;1;17.6000000000000000;-28.3000000000000000;2010-09-23 18:00:00;33.69;2.51;54163.29;35;STOP
1450;170253;1;17.9000000000000000;-28.0000000000000000;2010-09-24 00:00:00;8.13;2.13;46066.78;35;STOP
1450;170254;1;18.3000000000000000;-27.7000000000000000;2010-09-24 06:00:00;28.74;2.53;54622.95;40;STOP
1450;170255;1;19.0000000000000000;-27.6000000000000000;2010-09-24 12:00:00;16.26;3.64;78546.23;50;STOP
1450;170256;1;19.7000000000000000;-27.7000000000000000;2010-09-24 18:00:00;0.00;3.64;78540.31;60;STOP
1450;170257;2;20.4000000000000000;-27.8000000000000000;2010-09-25 00:00:00;4.40;3.64;78534.20;75;MOVE
1450;170258;2;21.3000000000000000;-28.0000000000000000;2010-09-25 06:00:00;4.17;4.73;102210.56;70;MOVE
1450;170259;3;22.3000000000000000;-28.3000000000000000;2010-09-25 12:00:00;1.74;5.34;115427.87;60;STOP
1450;170260;3;23.2000000000000000;-28.6000000000000000;2010-09-25 18:00:00;4.40;4.85;104696.89;50;STOP
1450;170261;3;24.0000000000000000;-28.8000000000000000;2010-09-26 00:00:00;6.91;4.23;91260.35;40;STOP
1450;170262;3;24.8000000000000000;-28.9000000000000000;2010-09-26 06:00:00;4.18;4.14;89530.44;35;STOP
1450;170263;3;25.3000000000000000;-29.0000000000000000;2010-09-26 12:00:00;10.49;2.62;56502.69;30;STOP
1450;170264;3;25.8000000000000000;-29.2000000000000000;2010-09-26 18:00:00;16.86;2.74;59107.08;30;STOP
1450;170265;3;26.3000000000000000;-29.6000000000000000;2010-09-27 00:00:00;6.34;3.17;68467.67;30;STOP
1450;170266;3;26.8000000000000000;-30.1000000000000000;2010-09-27 06:00:00;5.19;3.45;74595.97;30;STOP
1450;170267;3;27.4000000000000000;-30.6000000000000000;2010-09-27 12:00:00;0.00;3.85;83070.59;30;STOP
1450;170268;3;28.0000000000000000;-31.1000000000000000;2010-09-27 18:00:00;6.12;3.84;82911.23;30;STOP
1450;170269;3;28.6000000000000000;-31.5000000000000000;2010-09-28 00:00:00;11.89;3.58;77361.33;30;STOP
1450;170270;3;29.1000000000000000;-31.7000000000000000;2010-09-28 06:00:00;21.80;2.73;58910.93;30;STOP
1450;170271;3;29.5000000000000000;-31.7000000000000000;2010-09-28 12:00:00;14.04;2.06;44477.97;30;STOP
1450;170272;3;29.9000000000000000;-31.6000000000000000;2010-09-28 18:00:00;4.40;2.11;45514.62;25;STOP
1450;170273;3;30.2000000000000000;-31.5000000000000000;2010-09-29 00:00:00;0.00;1.61;34719.25;25;STOP
1453;170306;1;22.0000000000000000;-67.2000000000000000;2010-10-06 06:00:00;45.00;0.00;0.00;30;STOP
1453;170307;1;22.6000000000000000;-67.8000000000000000;2010-10-06 12:00:00;8.13;4.21;90891.91;40;STOP
1453;170308;1;23.0000000000000000;-68.1000000000000000;2010-10-06 18:00:00;10.30;2.50;54073.71;50;STOP
1453;170309;1;23.2000000000000000;-68.2000000000000000;2010-10-07 00:00:00;0.00;1.13;24478.22;55;STOP
1453;170310;1;23.4000000000000000;-68.3000000000000000;2010-10-07 06:00:00;26.57;1.13;24471.83;50;STOP
1453;170311;1;23.6000000000000000;-68.3000000000000000;2010-10-07 12:00:00;68.20;1.03;22238.99;45;STOP
1453;170312;1;23.8000000000000000;-67.8000000000000000;2010-10-07 18:00:00;7.77;2.57;55553.96;50;STOP
1453;170313;1;24.0000000000000000;-67.0000000000000000;2010-10-08 00:00:00;9.93;3.90;84313.94;55;STOP
1453;170314;1;24.4000000000000000;-66.1000000000000000;2010-10-08 06:00:00;7.65;4.70;101540.11;60;STOP
1453;170315;2;25.2000000000000000;-64.8000000000000000;2010-10-08 12:00:00;2.08;7.34;158530.34;65;MOVE
1453;170316;2;26.2000000000000000;-63.3000000000000000;2010-10-08 18:00:00;1.68;8.66;186951.92;70;MOVE
1453;170317;2;27.2000000000000000;-61.7000000000000000;2010-10-09 00:00:00;1.02;8.98;193972.21;75;MOVE
1453;170318;2;28.5000000000000000;-59.7000000000000000;2010-10-09 06:00:00;1.02;11.30;244040.22;75;MOVE
1453;170319;2;30.0000000000000000;-57.3000000000000000;2010-10-09 12:00:00;6.99;13.26;286403.18;70;MOVE
1453;170320;2;31.4000000000000000;-54.3000000000000000;2010-10-09 18:00:00;4.09;15.11;326334.58;65;MOVE
1453;170321;3;32.7000000000000000;-50.9000000000000000;2010-10-10 00:00:00;1.38;16.27;351510.58;60;STOP
1453;170322;3;34.3000000000000000;-47.0000000000000000;2010-10-10 06:00:00;3.21;18.66;402975.00;55;STOP
1453;170323;3;36.4000000000000000;-42.6000000000000000;2010-10-10 12:00:00;3.71;21.40;462277.33;55;STOP
1453;170324;3;38.2000000000000000;-38.1000000000000000;2010-10-10 18:00:00;4.23;20.62;445452.58;55;STOP
1453;170325;3;40.3000000000000000;-33.8000000000000000;2010-10-11 00:00:00;3.51;20.26;437666.75;50;STOP
1453;170326;3;42.0000000000000000;-30.8000000000000000;2010-10-11 06:00:00;7.37;14.55;314333.74;45;STOP
1453;170327;3;43.1000000000000000;-28.1000000000000000;2010-10-11 12:00:00;9.64;11.70;252722.88;40;STOP
1453;170328;3;43.5000000000000000;-26.3000000000000000;2010-10-11 18:00:00;18.24;7.05;152299.89;40;STOP
1453;170329;3;43.4000000000000000;-25.3000000000000000;2010-10-12 00:00:00;49.30;3.77;81486.43;35;STOP
1453;170330;3;42.4000000000000000;-24.6000000000000000;2010-10-12 06:00:00;4.03;5.79;124960.43;35;STOP
1453;170331;3;41.4000000000000000;-24.0000000000000000;2010-10-12 12:00:00;6.52;5.64;121778.59;35;STOP
1453;170332;3;40.3000000000000000;-23.5000000000000000;2010-10-12 18:00:00;2.12;5.99;129341.73;35;STOP
1453;170333;3;39.3000000000000000;-23.0000000000000000;2010-10-13 00:00:00;8.13;5.51;119116.34;35;STOP
1453;170334;3;38.4000000000000000;-22.7000000000000000;2010-10-13 06:00:00;11.31;4.79;103392.33;35;STOP
1453;170335;3;37.6000000000000000;-22.6000000000000000;2010-10-13 12:00:00;5.40;4.14;89386.43;35;STOP
1453;170336;3;36.7000000000000000;-22.4000000000000000;2010-10-13 18:00:00;0.00;4.71;101633.05;35;STOP
1453;170337;3;35.8000000000000000;-22.2000000000000000;2010-10-14 00:00:00;1.51;4.71;101669.67;35;STOP
1453;170338;3;35.0000000000000000;-22.0000000000000000;2010-10-14 06:00:00;30.96;4.20;90784.12;30;STOP
1453;170339;3;34.4000000000000000;-21.4000000000000000;2010-10-14 12:00:00;18.43;4.00;86369.57;30;STOP
1453;170340;3;34.0000000000000000;-20.6000000000000000;2010-10-14 18:00:00;10.62;3.98;85972.69;30;STOP
1453;170341;3;33.8000000000000000;-19.9000000000000000;2010-10-15 00:00:00;0.00;3.16;68325.54;30;STOP
1453;170342;3;33.6000000000000000;-19.2000000000000000;2010-10-15 06:00:00;0.00;3.17;68468.47;30;STOP
1453;170343;3;33.4000000000000000;-18.5000000000000000;2010-10-15 12:00:00;0.00;3.18;68610.70;30;STOP
1453;170344;3;33.2000000000000000;-17.8000000000000000;2010-10-15 18:00:00;0.00;3.18;68752.21;30;STOP
1453;170345;3;33.0000000000000000;-17.1000000000000000;2010-10-16 00:00:00;2.49;3.19;68893.00;25;STOP
1453;170346;3;32.8000000000000000;-16.5000000000000000;2010-10-16 06:00:00;0.00;2.79;60269.79;25;STOP
1453;170347;3;32.6000000000000000;-15.9000000000000000;2010-10-16 12:00:00;0.00;2.80;60387.06;25;STOP
1453;170348;3;32.4000000000000000;-15.3000000000000000;2010-10-16 18:00:00;8.97;2.80;60503.74;25;STOP
1453;170349;3;32.3000000000000000;-14.7000000000000000;2010-10-17 00:00:00;35.54;2.66;57448.47;25;STOP
1453;170350;3;32.1000000000000000;-14.5000000000000000;2010-10-17 06:00:00;71.57;1.35;29132.57;25;STOP
1453;170351;3;31.9000000000000000;-14.6000000000000000;2010-10-17 12:00:00;0.00;1.12;24155.63;20;STOP
1453;170352;3;31.7000000000000000;-14.7000000000000000;2010-10-17 18:00:00;0.00;1.12;24163.65;20;STOP
